State,Year,Region_Type,Is_Coastal,Time_Trend_Index,Decade,Post_Liberalization,Post_2000_Infrastructure_Acceleration,Post_2010_Climate_Risk_Intensification,GDP_Growth_Rate,GSDP_Constant_Price,GSDP_Current_Price,Per_Capita_Income,Industrial_Output_Index,Services_Share,Agriculture_Share,Manufacturing_Share,Trade_Connectivity_Index,Export_Intensity,Tourism_Revenue_Index,FDI_Attractiveness_Index,Road_Density,Rail_Density,Port_Access_Index,Logistics_Connectivity_Index,Urbanization_Rate,Electricity_Access_Rate,Internet_Penetration_Rate,Infrastructure_Composite_Index,Literacy_Rate,Higher_Education_Enrollment,Health_Index,Labor_Force_Participation,Unemployment_Rate,Flood_Risk_Index,Cyclone_Exposure_Index,Drought_Risk_Index,Heat_Stress_Index,Coastal_Erosion_Risk,Land_Submergence_Risk_Index,Sea_Level_Rise_Exposure,Annual_Disaster_Loss_Rate,Climate_Vulnerability_Index,Ease_of_Doing_Business_Proxy,Policy_Reform_Index,Public_Capital_Expenditure_Index,GDP_Growth_Smoothed_3Y,Economic_Resilience_Index,Economic_Resilience_Class,Coastal_Trade_Interaction,Coastal_Climate_Interaction
Rajasthan,2025,Landlocked,0,46,2020s,1,1,1,7.19,219322.31,231482.1,5000.0,81.75,52.18,12.0,28.54,57.94,33.75,37.65,51.83,75.58,48.6,19.58,60.09,48.2,82.82,58.93,55.71,76.43,31.94,72.74,55.33,8.69,46.73,5.75,36.56,48.23,0.0,1.32,0.75,1.84,24.31,60.98,49.7,51.42,7.923333333333333,38.84,High,0.0,0.0
Tamil Nadu,1980,Coastal,1,1,1980s,0,0,0,6.47,17000.0,17822.54,5000.0,74.46,54.05,18.07,28.68,70.46,37.72,25.85,49.29,76.38,55.6,76.32,66.4,54.07,72.9,1.61,67.54,66.98,22.01,67.73,53.65,8.63,41.27,30.26,24.2,22.71,29.81,22.5,29.27,2.15,30.16,50.81,34.63,37.08,6.47,29.57,Medium,70.46,30.16
Tamil Nadu,1981,Coastal,1,2,1980s,0,0,0,7.86,18336.77,19378.2,5000.0,75.2,58.04,20.2,30.26,68.63,35.92,30.01,54.6,71.24,57.55,78.33,71.93,52.67,72.85,0.28,68.01,71.76,20.97,65.2,54.21,8.24,40.82,39.53,24.71,20.24,30.89,22.67,26.82,2.23,31.37,53.07,33.71,40.0,7.165,31.2,Medium,68.63,31.37
Tamil Nadu,1982,Coastal,1,3,1980s,0,0,0,7.85,19776.92,20909.99,5000.0,82.36,49.47,19.81,28.06,70.83,39.5,28.1,53.58,76.88,56.92,74.69,67.12,53.64,75.41,2.5,67.98,65.3,24.57,69.09,53.09,7.94,40.37,30.44,24.42,22.72,27.87,23.05,28.51,2.14,29.75,56.23,35.64,38.39,7.3933333333333335,32.05,Medium,70.83,29.75
Tamil Nadu,1983,Coastal,1,4,1980s,0,0,0,7.13,21186.53,22449.06,5000.0,77.61,54.23,17.5,30.99,67.73,40.54,32.58,54.5,70.37,56.61,79.0,70.48,51.86,74.62,2.99,67.74,68.25,23.98,73.15,54.04,7.95,39.04,38.31,23.15,24.47,27.47,27.26,30.28,1.88,31.41,57.0,33.24,37.28,7.613333333333333,32.08,Medium,67.73,31.41
Tamil Nadu,1984,Coastal,1,5,1980s,0,0,0,6.38,22539.08,23589.59,5000.0,79.1,53.69,20.59,27.62,65.52,36.16,30.63,52.34,79.63,56.28,76.42,68.86,54.3,73.03,6.42,68.74,71.26,25.1,71.56,54.95,8.54,39.54,38.84,26.59,23.83,29.64,25.25,30.4,2.25,32.1,55.08,34.47,41.72,7.12,32.18,Medium,65.52,32.1
Tamil Nadu,1985,Coastal,1,6,1980s,0,0,0,6.56,24018.17,25054.53,5000.0,79.38,52.13,21.34,27.78,65.76,42.11,31.54,49.36,77.22,59.52,77.42,74.9,51.21,78.21,3.33,70.36,72.44,24.83,70.09,54.63,9.5,42.0,39.72,23.78,25.48,24.92,23.89,30.97,2.1,32.06,60.65,34.23,40.58,6.69,31.52,Medium,65.76,32.06
Tamil Nadu,1986,Coastal,1,7,1980s,0,0,0,6.41,25557.59,26973.35,5000.0,79.23,56.06,17.77,28.65,66.84,38.67,30.48,54.9,71.78,55.23,77.98,65.49,53.03,75.91,0.0,67.11,71.49,25.25,69.89,54.61,10.4,44.08,33.79,26.97,26.07,27.11,23.86,29.18,2.1,32.12,54.68,32.05,39.92,6.45,29.28,Medium,66.84,32.12
Tamil Nadu,1987,Coastal,1,8,1980s,0,0,0,6.93,27328.18,28999.81,5000.0,82.36,53.31,17.76,30.89,71.71,39.54,30.11,52.4,72.75,55.72,79.48,71.27,54.27,78.15,0.0,69.22,72.96,25.73,70.78,53.67,8.62,39.9,38.96,25.03,30.1,29.73,22.88,29.08,1.93,32.55,55.59,37.84,40.55,6.633333333333333,34.15,Medium,71.71,32.55
Tamil Nadu,1988,Coastal,1,9,1980s,0,0,0,7.16,29285.31,31168.81,5000.0,77.2,52.84,15.26,28.8,63.14,40.84,34.89,52.29,72.35,54.78,77.01,67.95,56.53,79.78,0.0,68.59,73.45,28.49,75.47,57.54,7.78,46.45,36.93,24.64,28.06,25.64,25.46,26.3,2.13,32.91,59.21,33.73,41.81,6.833333333333333,32.56,Medium,63.14,32.91
Tamil Nadu,1989,Coastal,1,10,1980s,0,0,0,6.84,31287.15,32999.76,5000.0,75.63,55.61,16.4,30.2,72.01,37.45,28.97,47.08,75.35,59.89,77.93,67.57,54.33,75.62,0.0,68.93,73.22,24.8,74.23,54.01,8.77,40.24,39.19,27.39,28.57,27.93,24.24,30.02,2.02,32.78,57.04,33.29,40.97,6.976666666666667,34.17,Medium,72.01,32.78
Tamil Nadu,1990,Coastal,1,11,1990s,0,0,0,8.32,33889.3,35413.85,5000.0,84.93,56.85,14.65,31.68,69.25,41.13,29.41,52.27,78.34,53.03,79.72,73.81,55.11,81.76,0.62,71.06,74.58,23.59,77.17,55.89,8.4,36.86,38.22,22.93,29.27,27.62,22.78,31.18,2.04,31.2,59.39,33.86,39.4,7.44,35.57,Medium,69.25,31.2
Tamil Nadu,1991,Coastal,1,12,1990s,1,0,0,8.45,36752.46,38300.99,5000.0,77.23,57.35,19.42,30.22,78.96,46.2,30.68,56.34,82.71,54.97,80.17,69.96,54.82,81.55,0.24,71.42,72.52,28.97,75.86,54.87,8.03,39.78,37.8,26.46,26.9,28.25,24.83,25.51,1.89,31.74,56.83,45.69,46.37,7.87,43.44,High,78.96,31.74
Tamil Nadu,1992,Coastal,1,13,1990s,1,0,0,7.44,39487.39,41975.29,5000.0,82.46,54.46,16.49,31.1,77.14,46.06,34.94,60.19,76.08,62.62,79.45,69.68,58.84,84.09,0.93,72.17,72.77,27.37,74.43,55.63,9.25,41.0,40.64,25.19,31.42,26.22,25.52,28.71,2.08,33.11,57.49,48.53,41.48,8.07,40.94,High,77.14,33.11
Tamil Nadu,1993,Coastal,1,14,1990s,1,0,0,6.83,42183.64,44401.45,5000.0,85.13,50.98,14.89,28.36,72.66,39.92,31.61,55.07,78.78,53.21,79.09,70.94,58.79,83.2,2.57,71.35,73.56,30.96,70.23,52.42,8.6,45.31,37.24,25.45,26.97,28.69,26.57,30.52,2.05,33.5,57.23,43.25,43.47,7.573333333333333,38.06,Medium,72.66,33.5
Tamil Nadu,1994,Coastal,1,15,1990s,1,0,0,7.9,45516.11,47845.1,5000.0,81.33,54.57,14.66,31.23,75.19,45.71,32.48,55.44,79.32,57.83,75.78,74.38,54.72,81.0,3.33,71.12,76.51,28.39,72.94,55.24,9.35,39.56,36.05,21.68,30.65,26.63,26.93,29.66,2.15,31.6,57.65,48.12,42.6,7.390000000000001,40.2,High,75.19,31.6
Tamil Nadu,1995,Coastal,1,16,1990s,1,0,0,6.99,48696.59,51330.83,5000.0,83.71,52.05,14.8,31.33,74.13,44.27,34.03,57.66,77.93,57.73,85.07,75.06,58.63,82.14,1.33,73.45,70.31,27.67,73.04,51.85,7.52,36.84,37.56,27.46,33.04,27.63,22.73,25.08,1.7,31.69,56.9,44.06,43.69,7.239999999999999,40.23,High,74.13,31.69
Tamil Nadu,1996,Coastal,1,17,1990s,1,0,0,7.65,52421.85,54973.43,5000.0,82.7,55.82,16.64,29.52,76.47,46.43,31.89,60.13,82.44,55.44,79.04,73.47,56.26,82.88,4.02,72.32,79.22,26.75,74.09,53.01,9.28,37.57,38.33,24.56,29.85,23.91,23.73,31.11,1.96,31.34,61.1,49.17,44.9,7.5133333333333345,43.29,High,76.47,31.34
Tamil Nadu,1997,Coastal,1,18,1990s,1,0,0,8.32,56784.3,59455.31,5000.0,82.17,55.07,12.39,32.18,74.96,46.92,30.71,59.01,77.91,57.63,81.55,74.93,56.94,78.62,11.9,71.95,79.49,30.49,73.16,53.96,8.14,43.33,38.17,24.25,30.87,29.04,27.86,32.0,2.21,33.86,59.73,39.36,45.32,7.653333333333333,40.16,High,74.96,33.86
Tamil Nadu,1998,Coastal,1,19,1990s,1,0,0,8.8,61781.12,65477.32,5000.0,84.36,53.77,15.24,31.96,77.58,48.53,34.21,56.89,80.39,58.39,80.04,75.72,58.36,86.75,12.79,73.9,76.6,24.01,77.47,53.45,7.88,40.0,36.75,27.04,29.18,24.64,25.35,30.19,2.12,32.04,59.07,43.88,44.07,8.256666666666668,43.67,High,77.58,32.04
Tamil Nadu,1999,Coastal,1,20,1990s,1,0,0,10.45,68237.61,72457.75,5000.0,78.46,55.94,12.13,29.35,78.47,47.82,34.12,60.22,79.56,57.26,84.79,73.31,58.75,83.06,7.14,73.48,72.8,29.25,77.45,55.05,9.59,38.83,40.87,23.89,33.21,26.78,24.31,31.62,1.92,32.92,58.34,45.88,44.64,9.19,44.52,High,78.47,32.92
Tamil Nadu,2000,Coastal,1,21,2000s,1,1,0,9.37,74628.32,79292.26,5000.0,83.77,57.61,11.05,30.24,76.87,49.67,35.69,66.49,80.43,59.19,79.01,77.97,57.3,83.32,8.86,73.52,76.94,31.73,73.53,53.2,10.97,37.85,39.76,24.76,32.5,24.55,25.42,33.86,2.11,32.54,59.71,58.11,45.16,9.54,46.81,High,76.87,32.54
Tamil Nadu,2001,Coastal,1,22,2000s,1,1,0,8.66,81092.17,85653.25,5000.0,76.57,57.89,15.02,31.78,74.63,45.64,29.85,65.7,88.43,60.71,85.15,76.46,59.72,87.88,16.51,77.12,77.4,32.38,78.91,53.52,9.46,41.08,39.3,27.42,30.91,30.62,23.38,28.41,1.96,33.44,67.24,56.32,44.44,9.493333333333332,48.28,High,74.63,33.44
Tamil Nadu,2002,Coastal,1,23,2000s,1,1,0,8.24,87776.55,92100.18,5000.0,85.24,61.38,12.1,31.14,72.72,44.35,37.5,70.02,82.4,63.03,80.16,74.32,58.19,84.13,17.78,74.23,80.5,31.41,77.76,55.34,10.57,38.86,34.93,26.12,33.91,26.97,24.63,34.11,1.76,32.54,58.26,56.5,45.75,8.756666666666666,47.15,High,72.72,32.54
Tamil Nadu,2003,Coastal,1,24,2000s,1,1,0,8.39,95137.26,99691.44,5000.0,90.05,57.34,12.23,32.38,79.11,51.47,36.02,65.78,79.93,57.64,79.38,76.63,58.77,82.17,19.8,73.09,80.42,32.07,77.8,54.56,11.81,41.27,36.87,23.99,35.24,21.92,24.29,28.53,1.82,32.22,60.78,57.46,47.32,8.43,48.21,High,79.11,32.22
Tamil Nadu,2004,Coastal,1,25,2000s,1,1,0,8.83,103536.8,108662.8,5000.0,86.88,62.46,12.99,30.25,81.27,47.91,33.15,62.79,84.19,58.93,84.33,74.76,57.03,87.06,24.98,75.09,79.44,32.91,76.92,54.38,11.34,42.05,37.3,28.52,30.5,30.9,21.25,27.69,2.09,33.18,62.75,57.85,45.1,8.486666666666666,47.65,High,81.27,33.18
Tamil Nadu,2005,Coastal,1,26,2000s,1,1,0,9.41,113283.06,121157.39,5000.0,87.89,60.29,12.67,31.47,76.82,47.84,36.44,64.42,80.79,60.94,80.97,77.68,57.13,82.15,24.52,73.92,78.02,32.13,76.06,54.99,9.89,41.1,37.96,26.21,35.67,27.82,23.07,31.74,2.02,33.63,60.82,56.22,45.87,8.876666666666667,46.85,High,76.82,33.63
Tamil Nadu,2006,Coastal,1,27,2000s,1,1,0,8.14,122503.92,129468.69,5000.0,85.04,61.18,9.63,32.81,76.26,46.1,32.58,67.75,86.82,59.64,79.32,79.68,57.63,81.83,28.96,74.91,77.79,34.09,76.9,54.82,11.58,38.38,36.51,25.67,39.28,25.48,23.47,29.9,1.88,32.74,64.15,52.74,52.35,8.793333333333335,48.44,High,76.26,32.74
Tamil Nadu,2007,Coastal,1,28,2000s,1,1,0,9.09,133637.21,140960.28,5000.0,87.7,64.2,10.01,34.78,80.15,48.27,33.03,67.35,82.03,62.93,79.26,76.27,58.2,84.62,31.99,74.42,81.51,34.77,74.44,55.38,12.69,39.9,41.43,25.29,33.95,26.19,26.76,27.26,1.98,33.33,65.43,55.85,49.45,8.88,48.49,High,80.15,33.33
Tamil Nadu,2008,Coastal,1,29,2000s,1,1,0,9.78,146700.86,153558.27,5000.0,86.9,61.35,10.34,34.08,77.35,49.79,34.76,66.42,83.12,57.4,77.74,74.53,58.84,87.47,34.98,73.81,79.99,31.99,75.45,54.68,11.56,43.33,39.06,27.1,40.58,27.46,25.95,28.3,1.94,35.08,63.27,55.82,48.76,9.003333333333332,47.55,High,77.35,35.08
Tamil Nadu,2009,Coastal,1,30,2000s,1,1,0,6.91,156831.68,164436.9,5000.0,92.14,60.33,11.0,31.07,77.38,48.67,35.46,68.28,85.54,59.23,86.48,76.98,61.74,86.69,36.84,76.86,83.18,33.98,73.96,54.12,11.41,41.85,38.53,22.38,36.23,27.62,25.48,31.37,2.03,33.62,65.85,55.87,47.02,8.593333333333332,47.74,High,77.38,33.62
Tamil Nadu,2010,Coastal,1,31,2010s,1,1,1,8.52,170198.3,179302.81,5000.0,89.52,60.18,8.77,33.56,78.69,48.82,39.39,60.57,83.3,59.77,85.13,73.92,63.35,88.21,37.69,76.24,81.38,33.37,81.1,52.82,10.53,46.03,42.12,30.99,39.0,38.03,38.94,36.1,2.56,39.74,60.42,54.3,48.43,8.403333333333332,46.6,High,78.69,39.74
Tamil Nadu,2011,Coastal,1,32,2010s,1,1,1,8.44,184570.52,193542.61,5000.0,88.9,61.45,9.47,31.14,81.14,49.18,39.06,63.94,87.88,59.76,84.73,80.1,60.47,87.7,42.26,77.56,83.51,33.36,76.68,53.75,11.7,49.09,41.42,23.48,41.2,34.53,37.68,37.71,2.53,39.22,64.3,58.13,50.07,7.956666666666666,47.7,High,81.14,39.22
Tamil Nadu,2012,Coastal,1,33,2010s,1,1,1,8.78,200782.69,212946.05,5000.0,83.19,61.25,11.04,31.72,77.42,49.01,37.24,65.58,88.54,57.71,81.51,81.81,60.43,89.07,47.41,77.34,79.86,35.93,82.99,53.71,11.04,44.84,42.27,26.59,40.74,39.04,39.8,38.81,2.4,39.55,65.56,57.64,50.47,8.58,48.57,High,77.42,39.55
Tamil Nadu,2013,Coastal,1,34,2010s,1,1,1,9.02,218898.0,229872.79,5000.0,85.39,59.8,10.55,31.18,81.91,49.72,36.99,63.12,90.74,65.92,82.79,79.64,60.9,90.33,45.02,79.0,83.04,36.45,84.69,52.42,10.08,44.44,46.82,24.64,36.74,38.08,40.15,40.27,2.29,39.49,67.46,58.67,48.66,8.746666666666666,51.43,High,81.91,39.49
Tamil Nadu,2014,Coastal,1,35,2010s,1,1,1,9.83,240422.94,254029.45,5000.0,87.1,61.41,11.79,34.01,81.76,48.36,37.6,63.92,86.07,61.48,83.25,79.56,60.51,88.96,54.03,77.32,85.36,36.07,79.87,53.56,10.05,47.39,39.88,22.68,38.84,37.21,36.18,41.9,1.99,38.66,65.54,58.88,51.03,9.209999999999999,52.83,High,81.76,38.66
Tamil Nadu,2015,Coastal,1,36,2010s,1,1,1,8.85,261707.34,275328.91,5000.0,88.92,62.0,9.46,31.12,79.93,49.91,37.86,67.47,86.27,59.54,85.61,78.09,61.51,90.48,53.1,77.65,85.94,33.86,78.29,54.79,10.12,45.89,45.67,26.19,40.71,38.36,35.91,42.08,2.18,40.22,68.75,58.71,48.37,9.233333333333333,50.52,High,79.93,40.22
Tamil Nadu,2016,Coastal,1,37,2010s,1,1,1,9.32,286108.65,301307.1,5000.0,94.87,62.05,8.5,34.75,83.48,45.91,34.59,66.48,89.69,60.61,84.49,77.96,57.39,89.75,52.76,77.41,83.89,34.42,77.37,53.48,11.08,49.31,46.02,24.19,38.79,37.79,37.93,39.74,2.06,40.46,66.11,55.78,52.45,9.333333333333334,51.53,High,83.48,40.46
Tamil Nadu,2017,Coastal,1,38,2010s,1,1,1,8.47,310346.69,328044.71,5000.0,92.79,62.69,10.36,34.11,81.29,47.79,37.38,67.13,89.0,62.49,86.13,80.44,60.25,92.81,52.36,79.24,82.72,37.02,82.37,52.61,9.8,45.59,42.67,27.71,43.0,36.76,35.57,36.24,2.47,39.39,69.42,54.43,53.27,8.88,51.51,High,81.29,39.39
Tamil Nadu,2018,Coastal,1,39,2010s,1,1,1,8.15,335640.32,354799.58,5000.0,93.51,61.38,8.55,34.01,80.31,49.76,41.18,64.03,83.6,56.71,83.02,78.73,62.02,91.75,54.34,76.71,81.7,37.32,81.94,53.59,8.52,47.74,46.18,26.38,40.38,36.89,33.93,41.06,2.36,40.29,65.1,55.24,53.12,8.646666666666667,50.61,High,80.31,40.29
Tamil Nadu,2019,Coastal,1,40,2010s,1,1,1,8.74,364982.22,385356.42,5000.0,88.93,63.91,7.83,31.41,80.86,50.47,36.89,70.26,90.29,62.74,83.25,80.37,61.39,91.33,61.07,78.92,83.9,35.61,79.75,56.55,10.71,47.41,41.52,27.07,42.33,37.23,34.71,39.26,2.22,39.69,67.51,57.31,49.47,8.453333333333333,49.82,High,80.86,39.69
Tamil Nadu,2020,Coastal,1,41,2020s,1,1,1,6.03,386995.97,404647.27,5000.0,90.36,61.59,8.2,34.47,81.61,49.46,41.41,64.65,84.25,64.14,87.41,81.72,60.13,92.13,60.23,78.95,87.5,35.56,81.73,52.89,10.31,46.07,43.99,25.86,41.08,38.05,36.56,36.96,2.61,39.53,70.39,55.53,55.73,7.640000000000001,51.26,High,81.61,39.53
Tamil Nadu,2021,Coastal,1,42,2020s,1,1,1,8.83,421156.14,438748.06,5054.38,94.44,61.47,8.05,34.03,82.62,49.35,39.23,66.51,86.17,59.9,82.69,80.57,64.2,90.5,64.21,78.03,88.57,37.49,83.59,53.93,10.44,46.34,44.97,22.73,42.81,37.39,37.73,41.93,2.2,40.05,72.8,54.52,55.92,7.866666666666667,52.81,High,82.62,40.05
Tamil Nadu,2022,Coastal,1,43,2020s,1,1,1,10.05,463480.73,488474.28,5627.22,94.72,63.33,8.94,34.13,81.8,51.51,38.14,67.99,89.52,66.59,82.57,80.17,65.28,92.38,70.59,79.96,88.89,38.06,79.37,54.08,10.28,49.13,46.82,24.45,45.63,38.33,38.81,39.94,2.08,41.72,69.93,53.53,53.21,8.303333333333335,53.51,High,81.8,41.72
Tamil Nadu,2023,Coastal,1,44,2020s,1,1,1,9.52,507620.37,538047.39,6198.31,97.64,64.22,5.79,31.51,83.07,48.43,36.6,61.67,88.4,62.12,85.71,82.27,65.65,91.64,71.6,80.01,87.65,39.69,82.46,55.39,10.48,45.44,43.62,25.34,45.5,34.44,36.6,39.73,2.25,39.68,73.33,57.39,53.95,9.466666666666667,58.81,High,83.07,39.68
Tamil Nadu,2024,Coastal,1,45,2020s,1,1,1,10.03,558511.23,596900.36,6876.29,95.81,60.5,7.01,32.89,85.83,48.83,38.39,68.16,92.27,59.96,84.27,81.45,59.84,92.78,71.93,79.25,87.77,36.78,85.97,53.98,10.22,47.6,42.06,26.73,44.27,35.01,37.81,41.92,2.4,40.31,72.89,54.8,51.13,9.866666666666667,60.73,High,85.83,40.31
Tamil Nadu,2025,Coastal,1,46,2020s,1,1,1,9.15,609615.42,642925.05,7406.5,99.63,63.36,5.47,33.52,79.58,48.83,42.21,65.57,92.31,66.4,83.71,87.0,66.79,94.34,73.6,82.42,89.83,38.84,81.69,55.64,11.4,47.11,41.11,23.36,45.71,35.8,35.98,40.98,2.34,39.6,74.2,53.86,53.99,9.566666666666668,61.63,High,79.58,39.6
Uttar Pradesh,1980,Landlocked,0,1,1980s,0,0,0,4.39,19000.0,20114.53,5000.0,58.2,44.45,34.18,17.89,41.11,21.92,17.15,33.03,54.55,36.09,10.28,44.0,35.27,56.32,1.6,39.3,51.65,13.24,48.73,54.06,7.4,36.28,5.65,25.13,24.6,0.71,1.47,0.83,1.44,16.98,37.41,25.86,34.5,4.39,7.68,Low,0.0,0.0
Uttar Pradesh,1981,Landlocked,0,2,1980s,0,0,0,5.1,19968.4,21254.51,5000.0,54.75,40.47,30.28,20.63,39.41,20.19,17.32,36.34,49.29,38.97,8.74,42.49,38.25,54.3,0.99,38.36,56.07,17.56,49.07,53.15,8.97,40.27,4.38,25.56,30.22,0.19,1.45,0.67,1.61,18.48,38.13,25.38,37.56,4.744999999999999,8.15,Low,0.0,0.0
Uttar Pradesh,1982,Landlocked,0,3,1980s,0,0,0,5.51,21067.93,22319.79,5000.0,55.56,43.42,29.72,19.59,38.29,22.59,17.59,28.01,46.3,34.84,12.2,42.78,38.55,58.56,1.11,38.65,53.98,16.84,49.96,54.78,7.38,36.76,4.5,25.35,31.23,0.68,0.32,0.66,1.43,17.72,39.63,30.42,36.82,5.0,10.08,Low,0.0,0.0
Uttar Pradesh,1983,Landlocked,0,4,1980s,0,0,0,6.23,22380.89,23744.34,5000.0,54.7,44.53,29.24,22.97,39.95,21.08,18.25,33.64,49.13,44.11,12.25,45.25,35.36,58.34,3.42,40.36,55.76,14.12,48.7,52.56,6.16,41.06,3.08,28.11,26.7,0.23,0.0,0.23,1.78,18.13,39.97,24.24,37.38,5.613333333333333,10.33,Low,0.0,0.0
Uttar Pradesh,1984,Landlocked,0,5,1980s,0,0,0,5.77,23672.77,24973.05,5000.0,62.7,44.91,31.76,19.57,41.57,21.51,20.85,30.69,53.38,36.83,6.15,45.61,35.38,58.59,1.67,39.12,55.67,15.56,50.88,53.67,7.49,41.47,5.23,26.93,27.96,1.35,1.2,0.4,1.67,18.88,39.25,27.98,37.53,5.836666666666667,11.54,Low,0.0,0.0
Uttar Pradesh,1985,Landlocked,0,6,1980s,0,0,0,5.5,24974.03,26430.77,5000.0,53.88,42.51,31.36,23.61,39.7,22.08,18.92,29.97,51.37,33.84,12.58,38.84,37.84,56.47,0.0,38.33,58.22,16.64,48.74,52.39,5.99,37.91,5.17,30.59,26.43,0.97,0.61,0.97,1.58,18.27,41.42,27.33,34.19,5.833333333333333,10.48,Low,0.0,0.0
Uttar Pradesh,1986,Landlocked,0,7,1980s,0,0,0,4.48,26093.7,27601.44,5000.0,60.15,46.06,30.83,22.58,41.55,20.82,20.24,32.34,52.24,43.31,10.81,44.29,39.23,65.23,0.0,42.1,54.22,14.62,50.53,53.39,6.29,36.92,5.14,25.8,31.37,1.89,1.21,0.94,1.62,18.21,41.21,26.32,34.87,5.25,10.54,Low,0.0,0.0
Uttar Pradesh,1987,Landlocked,0,8,1980s,0,0,0,3.9,27112.63,28975.87,5000.0,60.0,44.59,30.98,19.54,44.14,20.49,18.28,31.3,61.65,38.44,9.83,43.99,38.49,58.15,1.29,41.63,58.5,17.52,49.11,52.69,6.21,38.11,6.33,26.5,31.06,2.42,1.33,0.79,1.81,18.82,42.02,22.67,38.43,4.626666666666666,10.72,Low,0.0,0.0
Uttar Pradesh,1988,Landlocked,0,9,1980s,0,0,0,5.3,28549.84,30362.33,5000.0,53.06,43.3,29.12,20.14,40.49,23.5,19.27,33.76,51.7,39.11,11.13,42.55,36.62,61.14,3.25,40.09,56.64,16.72,51.98,53.17,7.0,32.94,3.93,25.11,32.03,1.15,1.18,0.63,1.14,16.91,44.33,29.18,34.61,4.56,11.13,Low,0.0,0.0
Uttar Pradesh,1989,Landlocked,0,10,1980s,0,0,0,5.38,30085.1,31882.29,5000.0,59.02,46.22,32.6,22.1,42.17,20.84,21.28,35.8,54.87,37.54,7.76,46.21,39.65,59.31,3.05,40.68,56.4,17.56,51.97,52.68,7.0,40.3,3.86,27.78,32.56,1.12,1.32,0.52,1.62,19.12,43.27,25.63,38.08,4.859999999999999,11.02,Low,0.0,0.0
Uttar Pradesh,1990,Landlocked,0,11,1990s,0,0,0,5.18,31643.42,33502.35,5000.0,58.03,45.35,29.26,21.81,41.75,18.4,21.2,32.56,56.13,38.45,8.66,46.79,38.93,61.39,0.44,41.52,57.67,17.44,50.4,53.67,6.16,38.33,5.41,25.63,30.3,2.94,0.48,0.81,1.79,18.47,43.82,26.04,37.7,5.286666666666666,11.74,Low,0.0,0.0
Uttar Pradesh,1991,Landlocked,0,12,1990s,1,0,0,6.79,33793.5,35522.03,5000.0,61.1,43.75,27.3,19.88,48.22,27.94,21.79,36.34,51.41,42.52,11.02,47.74,38.95,61.02,2.43,41.78,59.59,19.67,52.08,53.84,7.87,37.79,4.49,29.49,31.88,1.5,0.76,0.0,1.68,18.72,37.12,34.67,39.25,5.783333333333334,16.77,Low,0.0,0.0
Uttar Pradesh,1992,Landlocked,0,13,1990s,1,0,0,6.32,35927.91,38153.49,5000.0,60.24,40.3,29.66,21.9,46.22,27.83,22.57,38.33,50.58,45.78,13.24,43.25,39.25,61.46,3.16,41.8,54.25,18.08,49.48,52.76,6.29,38.16,4.4,25.3,34.92,1.36,1.13,0.41,1.39,18.68,42.8,39.64,34.19,6.096666666666667,15.64,Low,0.0,0.0
Uttar Pradesh,1993,Landlocked,0,14,1990s,1,0,0,5.71,37980.64,40495.71,5000.0,60.39,44.76,24.48,21.21,50.52,27.9,21.19,38.44,57.66,42.12,10.8,47.35,43.11,64.39,5.68,43.94,57.7,21.7,51.75,53.52,7.49,36.98,5.09,28.62,32.75,2.34,0.0,1.47,1.64,18.8,43.26,37.83,37.89,6.273333333333333,18.55,Low,0.0,0.0
Uttar Pradesh,1994,Landlocked,0,15,1990s,1,0,0,5.92,40230.19,42989.83,5000.0,64.37,48.75,28.37,20.85,45.65,27.6,19.97,35.45,63.29,41.41,9.85,48.54,38.19,60.63,0.0,43.51,62.77,19.16,48.78,54.55,6.45,34.3,4.68,27.84,35.47,2.44,0.29,0.52,1.3,18.3,40.76,40.41,40.18,5.983333333333333,19.9,Low,0.0,0.0
Uttar Pradesh,1995,Landlocked,0,16,1990s,1,0,0,6.53,42857.23,45627.17,5000.0,58.94,43.58,27.86,23.39,50.66,29.64,22.31,39.07,57.43,38.26,11.52,44.14,40.31,66.54,2.65,42.81,58.06,19.78,52.33,53.02,7.8,39.31,7.48,29.18,35.56,1.54,0.68,0.0,1.78,20.09,46.26,38.16,40.16,6.053333333333334,18.36,Low,0.0,0.0
Uttar Pradesh,1996,Landlocked,0,17,1990s,1,0,0,6.2,45514.83,48136.35,5000.0,57.01,46.0,27.28,23.47,49.65,30.78,20.24,36.44,61.14,39.53,8.87,48.59,39.77,67.29,3.36,44.01,60.67,19.7,57.52,53.53,6.35,36.41,4.93,24.84,37.7,0.0,0.72,0.81,1.48,18.52,43.21,39.96,38.2,6.216666666666666,21.38,Low,0.0,0.0
Uttar Pradesh,1997,Landlocked,0,18,1990s,1,0,0,7.69,49013.22,52040.7,5000.0,63.19,44.53,29.06,22.37,49.29,31.29,24.93,41.2,58.78,43.17,12.13,45.09,41.52,64.67,5.7,43.91,60.54,19.46,55.98,51.52,8.22,37.54,5.25,27.92,37.31,0.0,1.29,0.65,1.4,19.26,43.54,37.97,37.73,6.8066666666666675,20.42,Low,0.0,0.0
